receiving_actor_name,sending_actor_name,sending_actor_msg_index,sending_timestamp,receiving_timestamp,timestamp_diff,proceeding_msg_received
0,3,4,1683491687.271855,1683491687.278195,0.0063397884368896484,True
0,10,4,1683491687.2726395,1683491687.2791972,0.0065577030181884766,True
0,19,4,1683491687.2736366,1683491687.2791972,0.005560636520385742,True
0,14,4,1683491687.2736366,1683491687.2791972,0.005560636520385742,True
0,18,4,1683491687.2736366,1683491687.2791972,0.005560636520385742,True
0,15,4,1683491687.2736366,1683491687.2801945,0.006557941436767578,True
0,17,4,1683491687.2736366,1683491687.2801945,0.006557941436767578,True
0,13,4,1683491687.2736366,1683491687.2801945,0.006557941436767578,True
0,2,4,1683491687.2736366,1683491687.2811918,0.007555246353149414,True
0,7,4,1683491687.2736366,1683491687.2811918,0.007555246353149414,True
0,0,5,1683491687.2884173,1683491687.2894268,0.0010094642639160156,True
0,4,5,1683491687.2875118,1683491687.2894268,0.00191497802734375,True
0,6,5,1683491687.2875118,1683491687.2894268,0.00191497802734375,True
0,5,5,1683491687.2875118,1683491687.2894268,0.00191497802734375,True
0,3,5,1683491687.2875118,1683491687.2894268,0.00191497802734375,True
0,16,5,1683491687.2875118,1683491687.2904544,0.0029425621032714844,True
0,14,5,1683491687.2875118,1683491687.2904544,0.0029425621032714844,True
0,11,5,1683491687.2875118,1683491687.2904544,0.0029425621032714844,True
0,12,5,1683491687.2875118,1683491687.2904544,0.0029425621032714844,True
0,1,5,1683491687.2875118,1683491687.2904544,0.0029425621032714844,True
0,9,5,1683491687.2875118,1683491687.291452,0.003940105438232422,True
0,17,5,1683491687.2884173,1683491687.291452,0.0030345916748046875,True
0,7,5,1683491687.2884173,1683491687.291452,0.0030345916748046875,True
0,8,5,1683491687.2875118,1683491687.291452,0.003940105438232422,True
0,10,5,1683491687.2884173,1683491687.291452,0.0030345916748046875,True
0,2,5,1683491687.2884173,1683491687.291452,0.0030345916748046875,True
0,15,5,1683491687.2884173,1683491687.2924166,0.003999233245849609,True
0,13,5,1683491687.2884173,1683491687.2924166,0.003999233245849609,True
0,19,5,1683491687.2884173,1683491687.2924166,0.003999233245849609,True
0,18,5,1683491687.2884173,1683491687.2924166,0.003999233245849609,True
0,0,6,1683491687.3031836,1683491687.3041873,0.0010037422180175781,True
0,14,6,1683491687.3028517,1683491687.3041873,0.0013356208801269531,True
0,16,6,1683491687.3028517,1683491687.3041873,0.0013356208801269531,True
0,3,6,1683491687.3028517,1683491687.3041873,0.0013356208801269531,True
0,11,6,1683491687.3028517,1683491687.3051865,0.0023348331451416016,True
0,4,6,1683491687.3028517,1683491687.3051865,0.0023348331451416016,True
0,1,6,1683491687.3028517,1683491687.3051865,0.0023348331451416016,True
0,5,6,1683491687.3028517,1683491687.3051865,0.0023348331451416016,True
0,12,6,1683491687.3031836,1683491687.3051865,0.0020029544830322266,True
0,6,6,1683491687.3031836,1683491687.3051865,0.0020029544830322266,True
0,9,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,10,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,2,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,15,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,13,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,17,6,1683491687.3031836,1683491687.3061876,0.0030040740966796875,True
0,7,6,1683491687.3031836,1683491687.3071866,0.004003047943115234,True
0,19,6,1683491687.3031836,1683491687.3071866,0.004003047943115234,True
0,8,6,1683491687.3031836,1683491687.3071866,0.004003047943115234,True
0,18,6,1683491687.3031836,1683491687.3071866,0.004003047943115234,True
0,0,7,1683491687.3186703,1683491687.3193846,0.0007143020629882812,True
0,14,7,1683491687.3186703,1683491687.3193846,0.0007143020629882812,True
0,11,7,1683491687.3186703,1683491687.3193846,0.0007143020629882812,True
0,9,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,5,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,4,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,6,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,3,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,1,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,12,7,1683491687.3186703,1683491687.3203838,0.0017135143280029297,True
0,19,7,1683491687.3186703,1683491687.3214204,0.0027501583099365234,True
0,16,7,1683491687.3186703,1683491687.3214204,0.0027501583099365234,True
0,15,7,1683491687.3193846,1683491687.3214204,0.002035856246948242,True
0,7,7,1683491687.3193846,1683491687.3214204,0.002035856246948242,True
0,18,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,2,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,10,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,8,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,17,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,13,7,1683491687.3193846,1683491687.3219678,0.0025832653045654297,True
0,0,8,1683491687.3348029,1683491687.335541,0.0007381439208984375,True
0,6,8,1683491687.3348029,1683491687.335541,0.0007381439208984375,True
0,14,8,1683491687.3348029,1683491687.335541,0.0007381439208984375,True
0,16,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,11,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,4,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,19,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,9,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,3,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,18,8,1683491687.3348029,1683491687.3365414,0.0017385482788085938,True
0,12,8,1683491687.3348029,1683491687.3375716,0.0027687549591064453,True
0,1,8,1683491687.3348029,1683491687.3375716,0.0027687549591064453,True
0,7,8,1683491687.335541,1683491687.3375716,0.002030611038208008,True
0,10,8,1683491687.335541,1683491687.3375716,0.002030611038208008,True
0,15,8,1683491687.335541,1683491687.3375716,0.002030611038208008,True
0,5,8,1683491687.335541,1683491687.3375716,0.002030611038208008,True
0,17,8,1683491687.335541,1683491687.3385377,0.002996683120727539,True
0,2,8,1683491687.335541,1683491687.3385377,0.002996683120727539,True
0,13,8,1683491687.335541,1683491687.3385377,0.002996683120727539,True
0,8,8,1683491687.335541,1683491687.3385377,0.002996683120727539,True
0,0,9,1683491687.3501942,1683491687.350934,0.0007398128509521484,True
0,18,9,1683491687.3501942,1683491687.350934,0.0007398128509521484,True
0,4,9,1683491687.3501942,1683491687.350934,0.0007398128509521484,True
0,1,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,14,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,12,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,11,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,3,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,6,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,16,9,1683491687.3501942,1683491687.352003,0.0018088817596435547,True
0,9,9,1683491687.3501942,1683491687.353001,0.0028069019317626953,True
0,19,9,1683491687.3501942,1683491687.353001,0.0028069019317626953,True
0,10,9,1683491687.350934,1683491687.353001,0.002067089080810547,True
0,7,9,1683491687.350934,1683491687.353001,0.002067089080810547,True
0,8,9,1683491687.350934,1683491687.353001,0.002067089080810547,True
0,17,9,1683491687.350934,1683491687.353001,0.002067089080810547,True
0,5,9,1683491687.350934,1683491687.353001,0.002067089080810547,True
0,2,9,1683491687.350934,1683491687.3539984,0.003064393997192383,True
0,15,9,1683491687.350934,1683491687.3539984,0.003064393997192383,True
0,13,9,1683491687.350934,1683491687.3539984,0.003064393997192383,True
0,0,10,1683491687.3656,1683491687.3662953,0.0006952285766601562,True
0,19,10,1683491687.3656,1683491687.3662953,0.0006952285766601562,True
0,11,10,1683491687.3656,1683491687.3662953,0.0006952285766601562,True
0,3,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,18,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,16,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,4,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,6,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,14,10,1683491687.3656,1683491687.3672948,0.0016946792602539062,True
0,12,10,1683491687.3656,1683491687.3683314,0.0027313232421875,True
0,1,10,1683491687.3656,1683491687.3683314,0.0027313232421875,True
0,9,10,1683491687.3656,1683491687.3683314,0.0027313232421875,True
0,13,10,1683491687.3662953,1683491687.3683314,0.0020360946655273438,True
0,17,10,1683491687.3662953,1683491687.3683314,0.0020360946655273438,True
0,8,10,1683491687.3662953,1683491687.3683314,0.0020360946655273438,True
0,2,10,1683491687.3662953,1683491687.3683314,0.0020360946655273438,True
0,10,10,1683491687.3662953,1683491687.3693285,0.003033161163330078,True
0,5,10,1683491687.3662953,1683491687.3693285,0.003033161163330078,True
0,15,10,1683491687.3662953,1683491687.3693285,0.003033161163330078,True
0,7,10,1683491687.3662953,1683491687.3693285,0.003033161163330078,True
0,0,11,1683491687.3808198,1683491687.3808198,0.0,True
0,6,11,1683491687.3808198,1683491687.3818314,0.0010116100311279297,True
0,14,11,1683491687.3808198,1683491687.3818314,0.0010116100311279297,True
0,11,11,1683491687.3808198,1683491687.3818314,0.0010116100311279297,True
0,4,11,1683491687.3808198,1683491687.3818314,0.0010116100311279297,True
0,12,11,1683491687.3808198,1683491687.3818314,0.0010116100311279297,True
0,3,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,13,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,16,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,18,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,1,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,19,11,1683491687.3808198,1683491687.3828707,0.0020508766174316406,True
0,9,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,2,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,17,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,15,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,10,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,8,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,7,11,1683491687.3808198,1683491687.3838747,0.0030548572540283203,True
0,5,11,1683491687.3808198,1683491687.3848708,0.0040509700775146484,True
0,0,12,1683491687.3964338,1683491687.3973923,0.0009584426879882812,True
0,3,12,1683491687.3964338,1683491687.3973923,0.0009584426879882812,True
0,11,12,1683491687.3964338,1683491687.3973923,0.0009584426879882812,True
0,16,12,1683491687.3964338,1683491687.3973923,0.0009584426879882812,True
0,4,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,18,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,12,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,1,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,6,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,19,12,1683491687.3964338,1683491687.3983874,0.001953601837158203,True
0,14,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,13,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,8,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,17,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,2,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,10,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,5,12,1683491687.3964338,1683491687.399386,0.002952098846435547,True
0,15,12,1683491687.3973923,1683491687.4003854,0.0029931068420410156,True
0,7,12,1683491687.3973923,1683491687.4003854,0.0029931068420410156,True
0,9,12,1683491687.3964338,1683491687.4003854,0.003951549530029297,True
0,0,13,1683491687.4123847,1683491687.4123847,0.0,True
0,4,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,19,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,11,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,18,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,14,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,12,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,3,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,6,13,1683491687.4123847,1683491687.4133928,0.0010080337524414062,True
0,16,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,1,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,17,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,10,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,13,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,15,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,8,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,2,13,1683491687.4123847,1683491687.414386,0.0020012855529785156,True
0,5,13,1683491687.4123847,1683491687.415385,0.0030002593994140625,True
0,9,13,1683491687.4123847,1683491687.415385,0.0030002593994140625,True
0,7,13,1683491687.4123847,1683491687.415385,0.0030002593994140625,True
0,0,14,1683491687.4280019,1683491687.4280019,0.0,True
0,3,14,1683491687.4280019,1683491687.4280019,0.0,True
0,16,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,18,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,14,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,11,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,4,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,12,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,1,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,6,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,19,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,10,14,1683491687.4280019,1683491687.428848,0.0008461475372314453,True
0,8,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,7,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,5,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,13,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,17,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,2,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,9,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,15,14,1683491687.4280019,1683491687.4298809,0.001878976821899414,True
0,0,15,1683491687.4432266,1683491687.4432266,0.0,True
0,10,15,1683491687.4432266,1683491687.4432266,0.0,True
0,18,15,1683491687.4432266,1683491687.4432266,0.0,True
0,1,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,4,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,19,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,12,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,16,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,3,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,11,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,6,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,14,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,7,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,8,15,1683491687.4432266,1683491687.4442282,0.001001596450805664,True
0,5,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,17,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,15,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,13,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,9,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,2,15,1683491687.4432266,1683491687.4452548,0.002028226852416992,True
0,0,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,11,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,6,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,10,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,19,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,13,16,1683491687.458946,1683491687.459601,0.0006549358367919922,True
0,14,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,15,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,5,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,2,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,17,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,4,16,1683491687.458946,1683491687.4606323,0.0016863346099853516,True
0,16,16,1683491687.459601,1683491687.4606323,0.0010313987731933594,True
0,3,16,1683491687.459601,1683491687.4606323,0.0010313987731933594,True
0,1,16,1683491687.459601,1683491687.4606323,0.0010313987731933594,True
0,18,16,1683491687.459601,1683491687.4606323,0.0010313987731933594,True
0,7,16,1683491687.459601,1683491687.4606323,0.0010313987731933594,True
0,12,16,1683491687.459601,1683491687.4616292,0.002028226852416992,True
0,8,16,1683491687.459601,1683491687.4616292,0.002028226852416992,True
0,9,16,1683491687.459601,1683491687.4616292,0.002028226852416992,True
0,0,17,1683491687.4741678,1683491687.4747906,0.0006227493286132812,True
0,19,17,1683491687.4741678,1683491687.4747906,0.0006227493286132812,True
0,14,17,1683491687.4741678,1683491687.4747906,0.0006227493286132812,True
0,2,17,1683491687.4741678,1683491687.4747906,0.0006227493286132812,True
0,15,17,1683491687.4741678,1683491687.4747906,0.0006227493286132812,True
0,6,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,4,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,13,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,17,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,11,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,10,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,5,17,1683491687.4741678,1683491687.4758224,0.0016546249389648438,True
0,3,17,1683491687.4747906,1683491687.4758224,0.0010318756103515625,True
0,7,17,1683491687.4747906,1683491687.4758224,0.0010318756103515625,True
0,12,17,1683491687.4747906,1683491687.4758224,0.0010318756103515625,True
0,18,17,1683491687.4747906,1683491687.4768205,0.002029895782470703,True
0,16,17,1683491687.4747906,1683491687.4768205,0.002029895782470703,True
0,1,17,1683491687.4747906,1683491687.4768205,0.002029895782470703,True
0,9,17,1683491687.4747906,1683491687.4768205,0.002029895782470703,True
0,8,17,1683491687.4747906,1683491687.4768205,0.002029895782470703,True
0,0,18,1683491687.4896245,1683491687.4896245,0.0,True
0,19,18,1683491687.4896245,1683491687.4896245,0.0,True
0,11,18,1683491687.4896245,1683491687.4896245,0.0,True
0,17,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,6,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,4,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,2,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,13,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,14,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,15,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,10,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,5,18,1683491687.4896245,1683491687.4906259,0.0010013580322265625,True
0,8,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,3,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,18,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,1,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,9,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,7,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,12,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,16,18,1683491687.4896245,1683491687.4916594,0.002034902572631836,True
0,0,19,1683491687.505345,1683491687.505345,0.0,True
0,3,19,1683491687.505345,1683491687.505345,0.0,True
0,8,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,18,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,4,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,16,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,5,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,14,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,12,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,7,19,1683491687.505345,1683491687.5063431,0.0009980201721191406,True
0,11,19,1683491687.505345,1683491687.507382,0.0020368099212646484,True
0,6,19,1683491687.505345,1683491687.507382,0.0020368099212646484,True
0,10,19,1683491687.505345,1683491687.507382,0.0020368099212646484,True
0,19,19,1683491687.505345,1683491687.507382,0.0020368099212646484,True
0,17,19,1683491687.505345,1683491687.507382,0.0020368099212646484,True
